Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,mean_squared_error,mean_absolute_error,median_absolute_error,r2_score,explained_variance_score,Training Time,Inference Time
quake,Ewa,7,"{'beta': 0.001, 'machine_list': 'basic')",0.029212234,0.135593056,0.115463232,-0.019234941,-0.01903086,13.82090003,0.036690417
quake,AdaBoost,8,"{'base_estimator__ccp_alpha': 0.023608897695197608, 'n_estimators': 6}",0.031766567,0.144608602,0.172402597,-0.034984316,3.33E-16,4.362886325,0.001080828
quake,Boruta,8,"{'ccp_alpha': 0.00518152548941889, 'n_estimators': 5}",0.030694546,0.137084901,0.159786642,-5.69E-05,3.33E-16,58.88746833,0.000813468
quake,Cobra,8,"{'epsilon': 0.21052631578947367, 'machine_list': 'basic')",0.031117715,0.138529796,0.154127152,-0.013844136,-0.01381156,916.0277501,26.6146928
quake,Ewa,8,"{'beta': 0.001, 'machine_list': 'basic')",0.032504746,0.142169749,0.127236423,-0.059034902,-0.058656258,13.69648435,0.036830948
quake,AdaBoost,9,"{'base_estimator__ccp_alpha': 0.041702200470257404, 'n_estimators': 17}",0.033410556,0.156921084,0.135320569,-0.095806124,0,4.10673274,0.001632764
quake,Boruta,9,"{'ccp_alpha': 0.006704675101784022, 'n_estimators': 28}",0.030663657,0.139186082,0.113742326,-0.005712775,0,59.0770413,0.002891826
quake,Cobra,9,"{'epsilon': 0.38277511961722455, 'machine_list': 'basic')",0.030557876,0.139233028,0.11302738,-0.002243348,0.001792097,916.6341987,26.73169884
quake,Ewa,9,"{'beta': 0.001, 'machine_list': 'basic')",0.030759831,0.140212682,0.119307974,-0.008867098,0.003053557,13.62053869,0.035694188
quake,AdaBoost,10,"{'base_estimator__ccp_alpha': 0.0518152548941889, 'n_estimators': 5}",0.032603122,0.142212823,0.175884289,-0.020552562,0,4.18164062,0.000950952
quake,Boruta,10,"{'ccp_alpha': 0.004572048079869883, 'n_estimators': 35}",0.031950937,0.138200432,0.160030994,-0.000137675,0,59.10020892,0.003506226
quake,Cobra,10,"{'epsilon': 0.5167464114832537, 'machine_list': 'basic')",0.031991107,0.138148174,0.158057851,-0.001395077,-0.001129767,917.1022178,26.76956254
quake,Ewa,10,"{'beta': 0.001, 'machine_list': 'advanced')",0.03154574,0.138026135,0.12280553,0.012545934,0.012973441,13.8070952,0.03699178
rmftsa_ladata,AdaBoost,1,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.005833576,0.058662454,0.04945297,0.363921578,0.380943479,2.153196071,0.005296935
rmftsa_ladata,Boruta,1,"{'ccp_alpha': 0.001862602113776709, 'n_estimators': 11}",0.008343183,0.065979035,0.055636109,0.090280274,0.0902805,204.3631205,0.001373375
rmftsa_ladata,Cobra,1,"{'epsilon': 0.21956349607353626, 'machine_list': 'advanced')",0.007073991,0.064920915,0.056396517,0.228669831,0.245387936,131.8026879,13.59350407
rmftsa_ladata,Ewa,1,"{'beta': 0.001, 'machine_list': 'basic')",0.005306974,0.04968868,0.036118016,0.421340865,0.444833869,9.489351626,0.018060207
rmftsa_ladata,AdaBoost,2,"{'base_estimator__ccp_alpha': 0.005924320130156347, 'n_estimators': 77}",0.004265575,0.05172197,0.040728698,0.165487408,0.219355423,2.231767332,0.003165076
rmftsa_ladata,Boruta,2,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.003243143,0.046437384,0.037292284,0.36551484,0.376963727,204.2089608,0.002028597
rmftsa_ladata,Cobra,2,"{'epsilon': 0.2422848878434344, 'machine_list': 'basic')",0.004239807,0.05287311,0.048090333,0.17052863,0.282287007,131.2687488,13.54422887
rmftsa_ladata,Ewa,2,"{'beta': 10.0, 'machine_list': 'advanced')",0.004488005,0.051597339,0.042468487,0.121971355,0.21917128,9.499365373,0.018136555
rmftsa_ladata,AdaBoost,3,"{'base_estimator__ccp_alpha': 0.005924320130156347, 'n_estimators': 77}",0.007884371,0.071983686,0.067036594,0.218821514,0.222920044,2.051375241,0.003352436
rmftsa_ladata,Boruta,3,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.006160131,0.061600606,0.052865179,0.389658135,0.403819482,204.214431,0.002030491
rmftsa_ladata,Cobra,3,"{'epsilon': 0.18941462154824565, 'machine_list': 'basic')",0.007857493,0.064616198,0.057312855,0.221484557,0.221645116,131.4173394,13.52329147
rmftsa_ladata,Ewa,3,"{'beta': 0.001, 'machine_list': 'basic')",0.006773286,0.064522626,0.055211696,0.328907121,0.460043489,9.52657987,0.018695007
rmftsa_ladata,AdaBoost,4,"{'base_estimator__ccp_alpha': 0.005924320130156347, 'n_estimators': 77}",0.003904462,0.051419327,0.042831309,0.336722848,0.359982668,2.154825514,0.002502061
rmftsa_ladata,Boruta,4,"{'ccp_alpha': 0.001862602113776709, 'n_estimators': 11}",0.003722819,0.048979778,0.038893004,0.367579709,0.37503353,204.2008963,0.001369529
rmftsa_ladata,Cobra,4,"{'epsilon': 0.19275578369974825, 'machine_list': 'basic')",0.003818624,0.049412816,0.04549697,0.351304594,0.40090008,131.1298581,13.51197736
rmftsa_ladata,Ewa,4,"{'beta': 0.001, 'machine_list': 'basic')",0.003125714,0.047289673,0.039896137,0.469013938,0.521592016,9.496290541,0.018298944
rmftsa_ladata,AdaBoost,5,"{'base_estimator__ccp_alpha': 0.005924320130156347, 'n_estimators': 77}",0.005332091,0.048790213,0.037680514,0.354543742,0.38719551,1.989937735,0.002519982
rmftsa_ladata,Boruta,5,"{'ccp_alpha': 0.001862602113776709, 'n_estimators': 11}",0.003332614,0.046786749,0.048311094,0.596582905,0.597856367,204.1917847,0.001387006
rmftsa_ladata,Cobra,5,"{'epsilon': 0.2047425665775938, 'machine_list': 'basic')",0.008590632,0.057266546,0.04376125,-0.039906673,-0.039850883,131.3382511,13.49963722
rmftsa_ladata,Ewa,5,"{'beta': 100.0, 'machine_list': 'basic')",0.003085748,0.04422945,0.037898098,0.626466399,0.657561457,9.616336415,0.018400938
rmftsa_ladata,AdaBoost,6,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.007315186,0.058118277,0.039737195,0.455151929,0.458755495,2.236642737,0.004658672
rmftsa_ladata,Boruta,6,"{'ccp_alpha': 0.001862602113776709, 'n_estimators': 11}",0.007030189,0.057992516,0.04095708,0.476378966,0.48944212,204.2008084,0.001384931
rmftsa_ladata,Cobra,6,"{'epsilon': 0.24399704537777364, 'machine_list': 'basic')",0.007569201,0.06118174,0.044111312,0.436232387,0.444828871,131.0671826,13.57494469
rmftsa_ladata,Ewa,6,"{'beta': 100.0, 'machine_list': 'basic')",0.005424282,0.053393989,0.042170503,0.595989843,0.662515289,9.542406121,0.019085387
rmftsa_ladata,AdaBoost,7,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.006271769,0.059329241,0.045795615,0.072970932,0.190037622,2.21489979,0.004387455
rmftsa_ladata,Boruta,7,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.00601278,0.059914662,0.052219385,0.111251994,0.239274589,204.1996308,0.002019009
rmftsa_ladata,Cobra,7,"{'epsilon': 0.19263010011789655, 'machine_list': 'basic')",0.00653277,0.064537404,0.062148243,0.034392419,0.317057677,131.3082026,13.53179407
rmftsa_ladata,Ewa,7,"{'beta': 0.001, 'machine_list': 'advanced')",0.005090407,0.054715876,0.041646733,0.247587843,0.252014004,9.499266183,0.018370567
rmftsa_ladata,AdaBoost,8,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.009672661,0.06735221,0.047373935,0.697386717,0.700557723,2.020392472,0.004230962
rmftsa_ladata,Boruta,8,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.017810442,0.07678503,0.051354229,0.442792815,0.461619746,204.2045099,0.002048871
rmftsa_ladata,Cobra,8,"{'epsilon': 0.1272435352895503, 'machine_list': 'basic')",0.039193222,0.092339038,0.05722196,-0.226176469,-0.221424458,130.9350676,13.44819657
rmftsa_ladata,Ewa,8,"{'beta': 0.001, 'machine_list': 'basic')",0.010604485,0.06440872,0.037347169,0.668234221,0.709111253,9.475206657,0.018737965
rmftsa_ladata,AdaBoost,9,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.00386881,0.05124755,0.045240689,0.695941895,0.710861767,2.148911127,0.004743887
rmftsa_ladata,Boruta,9,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.005524313,0.052395113,0.038018007,0.565832331,0.56736353,204.2132131,0.00206675
rmftsa_ladata,Cobra,9,"{'epsilon': 0.2167191189244456, 'machine_list': 'basic')",0.01581975,0.069415382,0.04286701,-0.243308327,-0.241004332,131.827013,13.51976638
rmftsa_ladata,Ewa,9,"{'beta': 0.001, 'machine_list': 'basic')",0.004677393,0.055135197,0.044099325,0.632393574,0.672710233,9.598980287,0.018714379
rmftsa_ladata,AdaBoost,10,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.006314584,0.0545741,0.042819721,0.429625889,0.43452766,2.279653702,0.004086875
rmftsa_ladata,Boruta,10,"{'ccp_alpha': 0.0022957721372982554, 'n_estimators': 19}",0.006119594,0.052215602,0.040525114,0.44723868,0.453003528,204.220302,0.002130581
rmftsa_ladata,Cobra,10,"{'epsilon': 0.2777405868879668, 'machine_list': 'basic')",0.008163362,0.064922096,0.048076494,0.262632303,0.270939286,131.4431601,13.54248508
rmftsa_ladata,Ewa,10,"{'beta': 0.001, 'machine_list': 'basic')",0.005862649,0.053569034,0.034608144,0.470447619,0.572227086,9.540015186,0.019204319
sensory,AdaBoost,1,"{'base_estimator__ccp_alpha': 0.09325573593386588, 'n_estimators': 14}",0.024803405,0.121621622,0.118918919,-0.055651012,0,2.000055371,0.002181702
sensory,Boruta,1,"{'ccp_alpha': 0.00878142503429413, 'n_estimators': 35}",0.024708653,0.121069289,0.117584115,-0.051618292,0,178.2762235,0.003571224
sensory,Cobra,1,"{'epsilon': 0.7105263157894739, 'machine_list': 'basic')",0.024157331,0.117448266,0.108880309,-0.028153631,0.001087234,151.7972451,14.02790567
sensory,Ewa,1,"{'beta': 0.001, 'machine_list': 'basic')",0.01857482,0.106960803,0.078683396,0.209442119,0.217642357,8.747271677,0.021766113
sensory,AdaBoost,2,"{'base_estimator__ccp_alpha': 0.023608897695197608, 'n_estimators': 6}",0.031659045,0.15094528,0.113706564,-0.000103569,0,1.728617025,0.001156053
sensory,Boruta,2,"{'ccp_alpha': 0.00518152548941889, 'n_estimators': 5}",0.031656482,0.151011849,0.114671815,-2.26E-05,0,177.9293825,0.000804832
sensory,Cobra,2,"{'epsilon': 0.9000000000000004, 'machine_list': 'advanced')",0.031765974,0.150346159,0.105019305,-0.003481409,0,151.2988071,14.03405887
sensory,Ewa,2,"{'beta': 0.001, 'machine_list': 'basic')",0.023948084,0.129452918,0.121250178,0.243484319,0.245462284,8.779011505,0.021180375
sensory,AdaBoost,3,"{'base_estimator__ccp_alpha': 0.09325573593386588, 'n_estimators': 14}",0.019760326,0.115457329,0.10965251,-0.002922992,-4.44E-16,1.774826941,0.00203829
sensory,Boruta,3,"{'ccp_alpha': 0.009355390708060319, 'n_estimators': 25}",0.019716345,0.116129676,0.113552124,-0.000690798,-4.44E-16,177.9576817,0.002604956
sensory,Cobra,3,"{'epsilon': 0.6157894736842108, 'machine_list': 'basic')",0.019999749,0.114257954,0.101167315,-0.015074769,-0.003010837,151.606457,14.06807535
sensory,Ewa,3,"{'beta': 0.001, 'machine_list': 'basic')",0.020893658,0.121912443,0.112588032,-0.06044457,-0.056047041,8.755524754,0.022045629
sensory,AdaBoost,4,"{'base_estimator__ccp_alpha': 0.09325573593386588, 'n_estimators': 14}",0.026287547,0.129829583,0.107528958,-0.024815237,0,2.066167297,0.001976643
sensory,Boruta,4,"{'ccp_alpha': 0.00518152548941889, 'n_estimators': 5}",0.025965694,0.130346159,0.115019305,-0.012267872,0,177.9873311,0.000815341
sensory,Cobra,4,"{'epsilon': 0.8052631578947371, 'machine_list': 'basic')",0.02629696,0.129816269,0.107335907,-0.025182229,1.03E-05,308.7562627,38.74515088
sensory,Ewa,4,"{'beta': 0.001, 'machine_list': 'basic')",0.026532639,0.125660586,0.108684731,-0.034370133,-0.018789146,16.91515954,0.026536268
sensory,AdaBoost,5,"{'base_estimator__ccp_alpha': 0.07159705159683642, 'n_estimators': 12}",0.036892425,0.153448276,0.194015444,-0.046690718,0,5.587189369,0.005359323
sensory,Boruta,5,"{'ccp_alpha': 0.005930655182980569, 'n_estimators': 11}",0.036418533,0.153448276,0.187679888,-0.033245729,0,177.9349191,0.001358704
sensory,Cobra,5,"{'epsilon': 0.47368421052631593, 'machine_list': 'basic')",0.037157532,0.153282524,0.195642763,-0.054212186,0.000711829,395.7458151,38.73811935
sensory,Ewa,5,"{'beta': 0.001, 'machine_list': 'basic')",0.034669168,0.155717571,0.158372981,0.01638627,0.023316618,16.80988248,0.026690518
sensory,AdaBoost,6,"{'base_estimator__ccp_alpha': 0.023608897695197608, 'n_estimators': 6}",0.031185612,0.139049394,0.116216216,-0.00525489,0,1.863075392,0.001306133
sensory,Boruta,6,"{'ccp_alpha': 0.005930655182980569, 'n_estimators': 11}",0.031183379,0.139043342,0.116128466,-0.005182907,0,177.9362568,0.001338554
sensory,Cobra,6,"{'epsilon': 0.8421052631578947, 'machine_list': 'basic')",0.031049631,0.138283212,0.105019305,-0.0008716,-0.000786517,389.4360261,38.77116332
sensory,Ewa,6,"{'beta': 0.001, 'machine_list': 'basic')",0.026762137,0.133666059,0.113458815,0.13733394,0.142345373,16.60648905,0.026738083
sensory,AdaBoost,7,"{'base_estimator__ccp_alpha': 0.019810148908487882, 'n_estimators': 18}",0.021240052,0.114812561,0.110597303,-0.043376597,0.005641868,1.978238637,0.002144024
sensory,Boruta,7,"{'ccp_alpha': 0.00518152548941889, 'n_estimators': 5}",0.021331719,0.115143833,0.112639692,-0.047879558,0,177.9315112,0.000801543
sensory,Cobra,7,"{'epsilon': 1.0, 'machine_list': 'basic')",0.021693078,0.114676113,0.107307692,-0.065630662,0,156.9646599,14.05667012
sensory,Ewa,7,"{'beta': 0.001, 'machine_list': 'basic')",0.025360695,0.12971444,0.126086011,-0.245795235,-0.056923066,8.737062557,0.021363855
sensory,AdaBoost,8,"{'base_estimator__ccp_alpha': 0.019810148908487882, 'n_estimators': 18}",0.019040898,0.106490214,0.089017341,-0.014494537,0.012777622,1.847832226,0.002357793
sensory,Boruta,8,"{'ccp_alpha': 0.006704675101784022, 'n_estimators': 28}",0.019377428,0.106542609,0.089581613,-0.032424783,0,177.9591675,0.002871903
sensory,Cobra,8,"{'epsilon': 0.8421052631578947, 'machine_list': 'basic')",0.019606104,0.106013986,0.093846154,-0.044608571,4.99E-05,152.5228089,14.06262324
sensory,Ewa,8,"{'beta': 0.001, 'machine_list': 'basic')",0.020779192,0.113604081,0.10067031,-0.107110448,-0.087504757,8.725125825,0.021468287
sensory,AdaBoost,9,"{'base_estimator__ccp_alpha': 0.019810148908487882, 'n_estimators': 18}",0.033543828,0.139924957,0.112524085,-0.080332037,0.003578037,1.751680845,0.001964315
sensory,Boruta,9,"{'ccp_alpha': 0.00518152548941889, 'n_estimators': 5}",0.034528173,0.142974005,0.1238921,-0.112034432,0,177.9269537,0.000781615
sensory,Cobra,9,"{'epsilon': 0.8530673764633306, 'machine_list': 'basic')",0.033223704,0.137986564,0.111538462,-0.070021964,-1.28E-05,152.3211933,14.02808298
sensory,Ewa,9,"{'beta': 0.001, 'machine_list': 'basic')",0.034316745,0.144168442,0.117799332,-0.105225071,-0.101981109,8.705227685,0.021827926
sensory,AdaBoost,10,"{'base_estimator__ccp_alpha': 0.09325573593386588, 'n_estimators': 14}",0.02700532,0.126714667,0.113102119,-0.001372799,0,1.865034487,0.001937853
sensory,Boruta,10,"{'ccp_alpha': 0.005930655182980569, 'n_estimators': 11}",0.027040579,0.127435597,0.115519355,-0.002680214,0,177.9356457,0.001359132
sensory,Cobra,10,"{'epsilon': 0.9473684210526315, 'machine_list': 'basic')",0.026972368,0.124298246,0.105,-0.000150936,0,154.0380415,14.06568094
sensory,Ewa,10,"{'beta': 0.001, 'machine_list': 'basic')",0.026046567,0.132763863,0.099967726,0.034178323,0.036777872,8.745376179,0.022002121
servo,AdaBoost,1,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.003483307,0.04979538,0.043048055,0.838252612,0.841218518,1.305422589,0.008993149
servo,Boruta,1,"{'ccp_alpha': 0.0022957721372982554, 'n_estimators': 19}",0.011125376,0.064576619,0.047051409,0.483393028,0.494949948,545.3206762,0.002318711
servo,Cobra,1,"{'epsilon': 0.2972652244421473, 'machine_list': 'basic')",0.024461798,0.099088023,0.060536769,-0.135883905,-0.105453436,44.14189112,10.6675889
servo,Ewa,1,"{'beta': 0.001, 'machine_list': 'basic')",0.0189106,0.097648594,0.06771501,0.121886085,0.195340861,7.167245473,0.016984975
servo,AdaBoost,2,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.001152385,0.028931277,0.023031407,0.972890844,0.977588714,1.436181745,0.010002879
servo,Boruta,2,"{'ccp_alpha': 0.0022957721372982554, 'n_estimators': 19}",0.002473481,0.035643473,0.017010925,0.941812844,0.941856821,545.1506485,0.002293586
servo,Cobra,2,"{'epsilon': 0.09885963474923586, 'machine_list': 'basic')",0.000740925,0.020136643,0.010224124,0.982570178,0.984490325,44.06733705,10.64095693
servo,Ewa,2,"{'beta': 0.001, 'machine_list': 'basic')",0.00607024,0.052419556,0.030423875,0.857201253,0.866519032,7.219469923,0.049340415
servo,AdaBoost,3,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.00805523,0.057964991,0.044170333,0.875113241,0.883724758,1.373633322,0.008854321
servo,Boruta,3,"{'ccp_alpha': 0.0023608897695197605, 'n_estimators': 6}",0.017156936,0.083674321,0.051598836,0.734002097,0.734791723,545.1324392,0.000971039
servo,Cobra,3,"{'epsilon': 0.14630317164621684, 'machine_list': 'basic')",0.060450831,0.094566049,0.018833533,0.062781725,0.094952803,43.99192186,10.6403551
servo,Ewa,3,"{'beta': 0.001, 'machine_list': 'basic')",0.013352931,0.100285572,0.088293774,0.792978684,0.799235718,7.51583274,0.016423486
servo,AdaBoost,4,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.012649558,0.070345511,0.044679372,0.570628816,0.571166531,1.211179883,0.009065175
servo,Boruta,4,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.007483104,0.057401782,0.037027124,0.745996718,0.754005543,545.145104,0.002203695
servo,Cobra,4,"{'epsilon': 0.10145683853128497, 'machine_list': 'basic')",0.00462467,0.038076538,0.021652576,0.843022174,0.860294401,43.94558562,10.65673956
servo,Ewa,4,"{'beta': 0.001, 'machine_list': 'basic')",0.011181492,0.084684296,0.069370713,0.620460239,0.620732988,7.160957221,0.016348599
servo,AdaBoost,5,"{'base_estimator__ccp_alpha': 0.005924320130156347, 'n_estimators': 77}",0.009357156,0.074172119,0.06188185,0.8624169,0.864772521,1.359054776,0.015190099
servo,Boruta,5,"{'ccp_alpha': 0.001862602113776709, 'n_estimators': 11}",0.006112262,0.060788633,0.046956877,0.910128253,0.911256455,545.1374582,0.001462989
servo,Cobra,5,"{'epsilon': 0.2524426876617716, 'machine_list': 'basic')",0.005818366,0.0580381,0.049159863,0.914449559,0.922998914,43.98132261,10.62181778
servo,Ewa,5,"{'beta': 0.001, 'machine_list': 'basic')",0.008971514,0.072802164,0.062177634,0.868087204,0.86816001,7.144811654,0.016428412
servo,AdaBoost,6,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.001214223,0.027595264,0.019704267,0.412903664,0.485985043,1.35642296,0.008459349
servo,Boruta,6,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.008988625,0.047932615,0.022036627,-3.346143158,-3.092992132,545.1474008,0.002066819
servo,Cobra,6,"{'epsilon': 0.151961601212303, 'machine_list': 'basic')",0.000913381,0.021953641,0.01649656,0.558365807,0.581314942,43.93097717,10.67561181
servo,Ewa,6,"{'beta': 0.001, 'machine_list': 'basic')",0.007732928,0.079539476,0.083791246,-2.738993711,-2.123316796,7.157169047,0.017157353
servo,AdaBoost,7,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.001439156,0.030148076,0.025638986,0.922682614,0.928146558,1.244717287,0.008829192
servo,Boruta,7,"{'ccp_alpha': 0.0023608897695197605, 'n_estimators': 6}",0.00191224,0.034720629,0.025058315,0.897266602,0.911473073,545.1443108,0.000994395
servo,Cobra,7,"{'epsilon': 0.30419231011050074, 'machine_list': 'basic')",0.005508541,0.053396984,0.036987239,0.704058501,0.706367559,43.95825162,10.67639139
servo,Ewa,7,"{'beta': 0.001, 'machine_list': 'basic')",0.008085309,0.072945921,0.046819355,0.565623878,0.620988963,7.175860251,0.016417025
servo,AdaBoost,8,"{'base_estimator__ccp_alpha': 0.005924320130156347, 'n_estimators': 77}",0.006995488,0.064612851,0.054773261,0.93398385,0.938845599,1.174461826,0.004950237
servo,Boruta,8,"{'ccp_alpha': 0.0022957721372982554, 'n_estimators': 19}",0.015232802,0.082809262,0.059191931,0.856248641,0.880743955,545.1478313,0.002343453
servo,Cobra,8,"{'epsilon': 0.09928409063153416, 'machine_list': 'basic')",0.065491619,0.097854583,0.025303825,0.381958133,0.441209462,44.98011594,10.79882987
servo,Ewa,8,"{'beta': 0.001, 'machine_list': 'basic')",0.020232319,0.110992336,0.112067931,0.809068394,0.814038088,7.16159515,0.015930932
servo,AdaBoost,9,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.00242217,0.037992735,0.023541591,0.938660774,0.938670512,1.276208459,0.008537622
